                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     181                                      859                  2.0000000000000000E+000                  2.0000000000000000E-002                  1.0763086358197559E+007                  7.3792732739704032E+005                  9.0618067588219619E+003                  1.6405127679650963E+001                  1.6432868308533157E+000                 -2.6388938081959910E+000                  6.9794495987602756E-001                  5.1610556191893700E-006                  2.8148770379233429E-001                  2.9330460313702776E-005                  5.0494059099026791E-003                  9.3211926526718236E-003                  2.0850244238750362E-003                  2.0000000000000000E+000                  0.0000000000000000E+000                  1.3992685051049132E+000                  7.2939646291787300E-005                  5.6039006426333859E-001                  5.2726870118600814E-003                  3.9237679063269786E-003                  1.8747543561008759E-002                  4.1700488477500715E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4907750677767310E+004                  3.4942012108218060E+006                  1.2191310174810855E+009                  1.6270394893951241E+001                  1.6270394893951241E+001                  1.2577082446948569E-038                  8.3567824828053261E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.3965717405745525E+014                                "r26.4.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260504"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                               luminosity 
                                       1                  2.0000000000000000E+000                  2.1571337486818520E-001                  3.9596067519915437E+000                 -8.6963126779274909E+000                  3.1578626590476579E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  2.9508866879433233E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650963E+001 
                                       2                  1.9999999999995000E+000                  2.1570194676778445E-001                  3.9646269908363827E+000                 -8.6709284598003613E+000                  3.1934832807662610E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.1285123084482560E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                       3                  1.9999999999989999E+000                  2.1569116665904972E-001                  3.9687828937580227E+000                 -8.6550768263151614E+000                  3.2184060512120989E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.2448170507933479E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                       4                  1.9999999999987499E+000                  2.1568596950633726E-001                  3.9716884588290693E+000                 -8.6458077533122566E+000                  3.2342612731008562E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.3148181797912250E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                       5                  1.9999999999985001E+000                  2.1568088191953017E-001                  3.9762640383021646E+000                 -8.6338087865811950E+000                  3.2570099658903682E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.4076833619904550E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                       6                  1.9999999999979998E+000                  2.1567098351177169E-001                  3.9814976198175049E+000                 -8.6244589092078865E+000                  3.2792865902473562E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.4818459234216601E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                       7                  1.9999999999977265E+000                  2.1566568533641620E-001                  3.9853943614489302E+000                 -8.6193137784609544E+000                  3.2943761337085467E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.5233429891014094E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                       8                  1.9999999999974531E+000                  2.1566044936823636E-001                  3.9895011250757149E+000                 -8.6154885020727843E+000                  3.3089596402150754E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.5545152410917229E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                       9                  1.9999999999971798E+000                  2.1565525912917780E-001                  3.9938194842949266E+000                 -8.6129539881378410E+000                  3.3230699681135936E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.5753207994808722E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                      10                  1.9999999999969065E+000                  2.1565009890732817E-001                  4.0005908196173019E+000                 -8.6111556617266913E+000                  3.3434123613964291E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.5901568903393472E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                      11                  1.9999999999963596E+000                  2.1563982056210820E-001                  4.0103789171112796E+000                 -8.6128213010251216E+000                  3.3691355801153491E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.5764133625535056E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650882E+001 
                                      12                  1.9999999999958129E+000                  2.1562950198687286E-001                  4.0181432950821527E+000                 -8.6162562245632017E+000                  3.3874767428530883E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.5482370119813914E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                      13                  1.9999999999955393E+000                  2.1562430145285330E-001                  4.0233865062803549E+000                 -8.6189528191566165E+000                  3.3992880794791414E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.5262727348062343E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                      14                  1.9999999999952660E+000                  2.1561906833896086E-001                  4.0312841263133556E+000                 -8.6231251353826384E+000                  3.4164245951824150E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.4925560592898134E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650882E+001 
                                      15                  1.9999999999947189E+000                  2.1560850049967609E-001                  4.0391762173986541E+000                 -8.6270312655300625E+000                  3.4329120978585910E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.4612827007611063E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
                                      16                  1.9999999999944460E+000                  2.1560316854825118E-001                  4.0443509777009155E+000                 -8.6291307597357374E+000                  3.4435665024190434E+000                  6.9999999994394269E-001                  2.8000000005605763E-001                  1.9999999999999685E-002                  3.4445895456030205E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6405127679650885E+001 
